id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating
"104,582","96,989",32,"Apr 11, 2020, 14:39","Apr 11, 2020, 14:39",3,"2018-08-29 11:19:45,2019-02-05 09:20:57,2020-02-26 17:05:28","Feb 26, 2020, 17:05",44,4.5
"30,951","96,989",51,"Aug 10, 2019, 02:42","Aug 10, 2019, 02:42",1,2019-06-20 21:01:59,"Jun 20, 2019, 21:01",50,3
"74,313","96,989",74,"Dec 23, 2019, 06:22","Dec 23, 2019, 06:22",2,"2019-10-29 09:34:40,2019-10-31 09:38:30","Oct 31, 2019, 09:38",52,2.67
"26,219","96,989",83,"Jun 20, 2019, 05:45","Jun 20, 2019, 05:45",1,2019-06-14 18:15:40,"Jun 14, 2019, 18:15",5,3
"23,887","96,989",104,"May 18, 2019, 08:58","May 18, 2019, 08:58",1,2019-05-10 14:30:08,"May 10, 2019, 14:30",7,4
"25,646","96,989",123,"Jun 15, 2019, 20:48","Jun 15, 2019, 20:48",2,"2019-05-18 20:06:32,2019-06-14 13:10:20","Jun 14, 2019, 13:10",1,5
"964,728","96,989",144,"Jun 12, 2022, 22:10","Jun 12, 2022, 22:10",1,2022-03-06 11:21:57,"Mar 6, 2022, 11:21",98,
"115,532","96,989",145,"Apr 19, 2020, 19:32","Apr 19, 2020, 19:32",2,"2020-02-11 10:16:34,2020-04-03 11:44:26","Apr 3, 2020, 11:44",16,
"76,929","96,989",153,"Jan 16, 2020, 18:30","Jan 16, 2020, 18:30",1,2019-12-21 14:55:36,"Dec 21, 2019, 14:55",26,2
"888,998","96,989",163,"Apr 14, 2022, 05:46","Apr 14, 2022, 05:46",2,"2020-07-22 10:38:31,2022-03-10 19:35:45","Mar 10, 2022, 19:35",34,5
"142,096","96,989",169,"May 7, 2020, 18:40","May 7, 2020, 18:40",1,2020-04-22 18:43:38,"Apr 22, 2020, 18:43",14,
"208,936","96,989",171,"Jun 26, 2020, 09:30","Jun 26, 2020, 09:30",1,2020-04-14 18:30:06,"Apr 14, 2020, 18:30",72,4
"626,494","96,989",191,"Jul 25, 2021, 22:03","Jul 25, 2021, 22:03",1,2021-05-15 21:06:52,"May 15, 2021, 21:06",71,
"996,788","96,989",219,"Jun 27, 2022, 06:09","Jun 27, 2022, 06:09",1,2022-04-14 05:47:52,"Apr 14, 2022, 05:47",74,4
"461,796","96,989",251,"Apr 29, 2021, 09:12","Mar 14, 2024, 12:20",1,2021-04-11 21:52:15,"Apr 11, 2021, 21:52",17,
"842,568","96,989",256,"Feb 26, 2022, 16:03","Mar 12, 2024, 09:36",1,2022-02-18 20:22:30,"Feb 18, 2022, 20:22",7,
"850,798","96,989",261,"Mar 6, 2022, 16:11","Mar 13, 2024, 16:49",1,2022-03-05 21:55:22,"Mar 5, 2022, 21:55",0,5
"611,190","96,989",266,"Jul 20, 2021, 21:25","Jul 20, 2021, 21:25",1,2021-06-16 12:27:22,"Jun 16, 2021, 12:27",34,
"855,798","96,989",315,"Mar 10, 2022, 19:26","Mar 10, 2022, 19:26",2,"2022-03-07 21:05:47,2022-03-07 21:06:47","Mar 7, 2022, 21:06",2,4
"891,438","96,989",337,"Apr 17, 2022, 14:31","Apr 17, 2022, 14:31",1,2022-04-17 13:10:00,"Apr 17, 2022, 13:10",0,
"850,148","96,989",342,"Mar 5, 2022, 21:36","Mar 14, 2024, 08:45",1,2022-02-26 15:34:46,"Feb 26, 2022, 15:34",7,5
"1,391,385","96,989",382,"Jan 8, 2023, 20:23","Jan 8, 2023, 20:23",1,2022-11-02 11:17:29,"Nov 2, 2022, 11:17",67,
"915,213","96,989",403,"May 17, 2022, 13:23","May 17, 2022, 13:23",1,2022-05-16 17:17:03,"May 16, 2022, 17:17",0,4
"1,143,185","96,989",413,"Aug 26, 2022, 11:25","Aug 26, 2022, 11:25",1,2022-08-18 11:58:10,"Aug 18, 2022, 11:58",7,4.5
"1,411,200","96,989",418,"Jan 27, 2023, 09:43","Jan 27, 2023, 09:43",1,2022-11-14 12:08:26,"Nov 14, 2022, 12:08",73,4.5
"2,617,753","96,989",610,"Mar 15, 2024, 13:57","Mar 15, 2024, 13:57",1,2023-12-21 11:22:17,"Dec 21, 2023, 11:22",85,5
"3,768,632","96,989",881,"Sep 28, 2025, 19:50","Sep 28, 2025, 19:50",1,2025-09-27 13:47:36,"Sep 27, 2025, 13:47",1,5
"433,180","938,276",14,"Apr 13, 2021, 12:55","Apr 13, 2021, 12:55",1,2021-03-09 20:56:40,"Mar 9, 2021, 20:56",34,4
"395,152","938,276",51,"Mar 6, 2021, 17:47","Mar 6, 2021, 17:47",1,2021-03-01 13:28:31,"Mar 1, 2021, 13:28",5,5
"348,771","938,276",74,"Nov 19, 2020, 12:13","Nov 19, 2020, 12:13",1,2020-10-03 18:29:37,"Oct 3, 2020, 18:29",46,4.33
"381,397","938,276",80,"Feb 24, 2021, 10:00","Feb 24, 2021, 10:00",1,2021-02-16 17:43:35,"Feb 16, 2021, 17:43",7,4
"187,377","938,276",123,"Jun 9, 2020, 09:09","Jun 9, 2020, 09:09",1,2020-06-02 13:20:57,"Jun 2, 2020, 13:20",6,5
"496,904","938,276",129,"May 24, 2021, 14:06","May 24, 2021, 14:06",1,2021-04-14 09:00:08,"Apr 14, 2021, 09:00",40,4.33
"1,302,525","938,276",133,"Nov 7, 2022, 03:11","Nov 7, 2022, 03:11",1,2022-09-02 16:17:10,"Sep 2, 2022, 16:17",65,5
"259,084","938,276",163,"Aug 13, 2020, 21:16","Aug 13, 2020, 21:16",2,"2020-06-08 09:35:28,2020-07-25 15:50:02","Jul 25, 2020, 15:50",19,5
"535,457","938,276",165,"Jun 15, 2021, 18:23","Jun 15, 2021, 18:23",1,2021-05-16 04:18:20,"May 16, 2021, 04:18",30,3.5
"384,007","938,276",169,"Feb 25, 2021, 20:50","Feb 25, 2021, 20:50",1,2021-02-24 09:26:02,"Feb 24, 2021, 09:26",1,
"645,274","938,276",219,"Jul 30, 2021, 07:33","Jul 30, 2021, 07:33",1,2021-04-30 10:28:26,"Apr 30, 2021, 10:28",90,3.33
"3,518,837","938,276",261,"Mar 4, 2025, 17:12","Mar 4, 2025, 17:12",1,2025-02-09 21:22:01,"Feb 9, 2025, 21:22",22,5
"3,658,586","938,276",271,"Jun 5, 2025, 17:01","Jun 5, 2025, 17:01",1,2025-04-28 13:18:41,"Apr 28, 2025, 13:18",38,4
"408,737","938,276",297,"Mar 21, 2021, 13:49","Mar 21, 2021, 13:49",1,2021-02-20 18:45:13,"Feb 20, 2021, 18:45",28,
"409,162","938,276",302,"Mar 22, 2021, 06:49","Mar 22, 2021, 06:49",1,2021-02-20 18:45:04,"Feb 20, 2021, 18:45",29,
"1,165,325","938,276",337,"Sep 2, 2022, 15:16","Sep 2, 2022, 15:16",1,2022-08-26 15:53:48,"Aug 26, 2022, 15:53",6,
"2,860,643","938,276",403,"Jul 22, 2024, 13:45","Jul 22, 2024, 13:45",2,"2022-05-16 06:01:46,2024-07-09 12:53:57","Jul 9, 2024, 12:53",13,4
"2,896,103","938,276",413,"Aug 25, 2024, 10:36","Aug 25, 2024, 10:36",1,2024-07-21 14:12:23,"Jul 21, 2024, 14:12",34,5
"2,577,318","938,276",610,"Mar 3, 2024, 11:54","Mar 3, 2024, 11:54",1,2024-02-09 00:08:36,"Feb 9, 2024, 00:08",23,5
"3,798,194","5,021,477",251,"Oct 8, 2025, 13:14","Oct 8, 2025, 13:14",1,2025-10-06 09:13:48,"Oct 6, 2025, 09:13",2,
"3,734,378","5,044,844",123,"Aug 30, 2025, 15:56","Aug 30, 2025, 15:56",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",22,4
"3,809,474","5,044,844",163,"Oct 14, 2025, 13:13","Oct 14, 2025, 13:13",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",66,4.5
"3,724,145","5,044,844",237,"Aug 24, 2025, 22:04","Aug 24, 2025, 22:04",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",16,
"3,743,432","5,044,844",256,"Sep 9, 2025, 17:59","Sep 9, 2025, 17:59",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",32,5
"3,722,393","5,044,844",302,"Aug 23, 2025, 21:26","Aug 23, 2025, 21:26",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",15,
"3,755,753","5,044,844",315,"Sep 23, 2025, 10:29","Sep 23, 2025, 10:29",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",45,5
"3,722,879","5,044,844",317,"Aug 24, 2025, 09:25","Aug 24, 2025, 09:25",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",15,
"3,831,566","5,044,844",653,"Oct 22, 2025, 15:04","Oct 22, 2025, 15:04",1,2025-08-08 14:57:36,"Aug 8, 2025, 14:57",75,
"3,831,702","5,051,374",86,"Oct 22, 2025, 15:37","Oct 22, 2025, 15:37",1,2025-08-04 14:13:44,"Aug 4, 2025, 14:13",79,
"3,857,399","5,051,374",753,"Oct 31, 2025, 09:30","Oct 31, 2025, 09:30",1,2025-09-12 17:15:13,"Sep 12, 2025, 17:15",48,
"3,857,573","5,410,562",653,"Oct 31, 2025, 10:29","Oct 31, 2025, 10:29",1,2025-10-31 08:17:25,"Oct 31, 2025, 08:17",0,
"15,545","3,390",14,"Aug 3, 2018, 10:32","Aug 3, 2018, 10:32",1,2018-05-21 14:31:19,"May 21, 2018, 14:31",73,3.6
"20,370","3,390",58,"Dec 1, 2018, 06:43","Dec 1, 2018, 06:43",1,2018-11-27 12:57:39,"Nov 27, 2018, 12:57",3,3
"20,460","3,390",55,"Dec 3, 2018, 23:33","Dec 3, 2018, 23:33",1,2018-10-22 14:15:26,"Oct 22, 2018, 14:15",42,3.4
"23,466","3,390",83,"May 2, 2019, 19:56","May 2, 2019, 19:56",1,2019-03-15 05:56:30,"Mar 15, 2019, 05:56",48,4
"26,952","3,390",104,"Jun 27, 2019, 14:49","Jun 27, 2019, 14:49",1,2019-05-10 21:49:38,"May 10, 2019, 21:49",47,4
"64,592","3,390",144,"Nov 3, 2019, 19:01","Nov 3, 2019, 19:01",1,2019-10-28 14:56:03,"Oct 28, 2019, 14:56",6,
"68,107","3,390",129,"Nov 18, 2019, 14:45","Nov 18, 2019, 14:45",1,2019-09-19 14:38:39,"Sep 19, 2019, 14:38",60,3.33
"80,850","3,390",47,"Feb 17, 2020, 13:39","Feb 17, 2020, 13:39",1,2019-11-28 12:39:12,"Nov 28, 2019, 12:39",81,2.25
"88,213","3,390",86,"Mar 18, 2020, 06:45","Feb 24, 2025, 16:32",2,"2019-08-02 12:44:51,2020-03-13 17:12:57","Mar 13, 2020, 17:12",4,
"88,245","3,390",68,"Mar 18, 2020, 08:17","Mar 18, 2020, 08:17",2,"2019-08-02 13:47:37,2020-03-18 06:50:01","Mar 18, 2020, 06:50",0,
"100,033","3,390",135,"Apr 7, 2020, 18:01","Apr 7, 2020, 18:01",1,2020-03-18 08:25:54,"Mar 18, 2020, 08:25",20,4
"132,027","3,390",177,"May 1, 2020, 23:01","Feb 23, 2025, 20:51",1,2020-05-01 11:13:52,"May 1, 2020, 11:13",0,
"141,941","3,390",184,"May 7, 2020, 16:09","Mar 17, 2025, 22:40",1,2020-05-02 08:24:41,"May 2, 2020, 08:24",5,4.5
"151,461","3,390",145,"May 13, 2020, 20:03","May 13, 2020, 20:03",1,2020-05-09 15:43:17,"May 9, 2020, 15:43",4,
"187,261","3,390",171,"Jun 9, 2020, 08:34","Jun 9, 2020, 08:34",1,2020-05-13 21:58:38,"May 13, 2020, 21:58",26,5
"249,794","3,390",123,"Aug 3, 2020, 14:18","Aug 3, 2020, 14:18",1,2020-07-22 07:45:44,"Jul 22, 2020, 07:45",12,4
"274,353","3,390",163,"Sep 3, 2020, 11:45","Sep 3, 2020, 11:45",1,2020-07-27 12:12:14,"Jul 27, 2020, 12:12",37,5
"288,735","3,390",185,"Sep 26, 2020, 10:33","Apr 16, 2025, 23:00",1,2020-08-06 09:52:10,"Aug 6, 2020, 09:52",51,4.2
"357,806","3,390",169,"Dec 25, 2020, 15:43","Dec 25, 2020, 15:43",1,2020-12-23 13:41:06,"Dec 23, 2020, 13:41",2,
"358,971","3,390",191,"Dec 29, 2020, 17:19","Dec 29, 2020, 17:19",1,2020-12-23 14:05:23,"Dec 23, 2020, 14:05",6,
"412,360","3,390",251,"Mar 27, 2021, 15:12","Mar 27, 2021, 15:12",1,2021-03-17 09:00:12,"Mar 17, 2021, 09:00",10,
"415,955","3,390",307,"Apr 1, 2021, 17:31","Apr 1, 2021, 17:31",1,2021-04-01 12:30:58,"Apr 1, 2021, 12:30",0,
"465,789","3,390",256,"May 2, 2021, 23:30","May 2, 2021, 23:30",1,2021-04-28 08:43:03,"Apr 28, 2021, 08:43",4,
"579,672","3,390",261,"Jul 8, 2021, 17:06","Jul 8, 2021, 17:06",1,2021-06-10 17:03:18,"Jun 10, 2021, 17:03",28,4
"590,115","3,390",266,"Jul 13, 2021, 12:52","Jul 13, 2021, 12:52",1,2021-07-04 21:48:07,"Jul 4, 2021, 21:48",8,
"630,709","3,390",60,"Jul 26, 2021, 21:42","Jul 26, 2021, 21:42",2,"2018-12-14 15:57:00,2021-07-25 19:59:09","Jul 25, 2021, 19:59",1,
"630,809","3,390",317,"Jul 26, 2021, 22:24","Feb 23, 2025, 19:44",1,2021-07-25 16:33:19,"Jul 25, 2021, 16:33",1,
"725,492","3,390",219,"Oct 21, 2021, 08:33","Oct 21, 2021, 08:33",3,"2021-01-09 22:25:27,2021-04-28 22:44:16,2021-08-05 06:44:08","Aug 5, 2021, 06:44",77,3
"731,392","3,390",120,"Oct 29, 2021, 20:00","Oct 29, 2021, 20:00",2,"2020-11-06 13:00:38,2021-10-27 12:49:20","Oct 27, 2021, 12:49",2,
"732,652","3,390",159,"Nov 1, 2021, 13:27","Nov 1, 2021, 13:27",1,2020-12-24 21:31:26,"Dec 24, 2020, 21:31",311,4
"737,972","3,390",302,"Nov 8, 2021, 21:33","Feb 23, 2025, 15:47",1,2021-11-06 18:09:29,"Nov 6, 2021, 18:09",2,
"747,377","3,390",297,"Nov 23, 2021, 21:26","Nov 23, 2021, 21:26",1,2021-11-09 18:00:30,"Nov 9, 2021, 18:00",14,
"748,372","3,390",292,"Nov 25, 2021, 09:27","Nov 25, 2021, 09:27",1,2021-11-23 21:57:28,"Nov 23, 2021, 21:57",1,
"750,922","3,390",237,"Nov 29, 2021, 12:58","Feb 23, 2025, 16:46",1,2021-11-03 22:20:18,"Nov 3, 2021, 22:20",25,
"975,273","3,390",382,"Jun 17, 2022, 10:41","Jun 17, 2022, 10:41",1,2022-06-14 18:49:00,"Jun 14, 2022, 18:49",2,
"1,156,895","3,390",337,"Aug 31, 2022, 10:37","Aug 31, 2022, 10:37",1,2022-08-26 18:28:38,"Aug 26, 2022, 18:28",4,
"1,362,855","3,390",315,"Dec 16, 2022, 20:24","Dec 16, 2022, 20:24",1,2021-11-03 22:04:38,"Nov 3, 2021, 22:04",407,5
"1,371,465","3,390",403,"Dec 25, 2022, 13:19","Dec 25, 2022, 13:19",1,2022-12-24 13:56:36,"Dec 24, 2022, 13:56",0,5
"1,376,800","3,390",387,"Dec 29, 2022, 13:40","Dec 29, 2022, 13:40",1,2022-06-14 18:49:00,"Jun 14, 2022, 18:49",197,5
"1,582,515","3,390",80,"Mar 28, 2023, 12:34","Mar 28, 2023, 12:34",1,2021-11-09 18:01:23,"Nov 9, 2021, 18:01",503,4
"1,587,330","3,390",413,"Mar 30, 2023, 17:05","Mar 30, 2023, 17:05",1,2022-12-25 08:50:29,"Dec 25, 2022, 08:50",95,4.5
"1,610,705","3,390",570,"Apr 13, 2023, 14:38","Apr 13, 2023, 14:38",1,2023-04-04 19:53:46,"Apr 4, 2023, 19:53",8,
"1,899,973","3,390",271,"Aug 20, 2023, 15:45","Aug 20, 2023, 15:45",3,"2021-08-06 08:17:22,2022-12-20 14:55:28,2023-07-04 09:30:20","Jul 4, 2023, 09:30",47,4.33
"2,324,553","3,390",276,"Nov 30, 2023, 14:31","Nov 30, 2023, 14:31",3,"2022-01-09 18:26:29,2022-01-09 18:29:03,2023-09-05 08:39:31","Sep 5, 2023, 08:39",86,3
"3,191,418","3,390",615,"Nov 13, 2024, 14:02","Nov 13, 2024, 14:02",1,2024-11-11 09:07:57,"Nov 11, 2024, 09:07",2,
"3,202,043","3,390",600,"Nov 17, 2024, 10:29","Nov 17, 2024, 10:29",1,2024-11-11 09:07:57,"Nov 11, 2024, 09:07",6,
"3,368,683","3,390",653,"Jan 11, 2025, 10:16","Feb 23, 2025, 20:19",1,2024-11-11 09:07:57,"Nov 11, 2024, 09:07",61,
"3,385,322","3,390",319,"Jan 18, 2025, 18:09","Mar 11, 2025, 20:51",2,"2021-11-06 18:07:21,2024-09-30 16:05:29","Sep 30, 2024, 16:05",110,4
"3,389,821","3,390",555,"Jan 21, 2025, 11:54","Mar 1, 2025, 14:51",1,2024-11-11 09:07:57,"Nov 11, 2024, 09:07",71,4
"3,604,122","3,390",852,"Apr 29, 2025, 21:24","Apr 29, 2025, 21:24",1,2025-04-29 13:27:26,"Apr 29, 2025, 13:27",0,
"3,619,622","3,390",590,"May 10, 2025, 11:13","May 10, 2025, 11:13",2,"2025-02-02 16:48:13,2025-02-10 16:43:59","Feb 10, 2025, 16:43",88,4
"3,627,713","3,390",862,"May 16, 2025, 16:57","May 16, 2025, 16:57",1,2025-05-15 15:56:12,"May 15, 2025, 15:56",1,
"3,628,892","3,390",867,"May 17, 2025, 10:48","May 17, 2025, 10:48",1,2025-05-15 15:56:12,"May 15, 2025, 15:56",1,
"3,651,335","3,390",753,"May 31, 2025, 16:09","May 31, 2025, 16:09",1,2025-05-28 16:42:16,"May 28, 2025, 16:42",2,
"3,654,011","3,390",713,"Jun 2, 2025, 13:46","Jun 2, 2025, 13:46",1,2025-04-16 17:37:42,"Apr 16, 2025, 17:37",46,3
"79,890","5,774",144,"Feb 9, 2020, 00:11","Feb 9, 2020, 00:11",1,2019-10-28 18:10:07,"Oct 28, 2019, 18:10",103,
"483,149","5,774",307,"May 16, 2021, 13:14","May 16, 2021, 13:14",1,2021-04-20 13:16:29,"Apr 20, 2021, 13:16",25,
"493,539","5,774",251,"May 22, 2021, 01:30","May 22, 2021, 01:30",1,2021-03-15 21:10:58,"Mar 15, 2021, 21:10",67,
"544,032","5,774",266,"Jun 20, 2021, 14:10","Jun 20, 2021, 14:10",1,2021-06-10 17:48:33,"Jun 10, 2021, 17:48",9,
"921,348","5,774",337,"May 25, 2022, 09:50","May 25, 2022, 09:50",1,2022-05-16 11:57:47,"May 16, 2022, 11:57",8,
"926,713","5,774",382,"May 29, 2022, 06:49","May 29, 2022, 06:49",1,2022-05-27 21:42:05,"May 27, 2022, 21:42",1,
"1,612,825","5,774",387,"Apr 14, 2023, 20:47","Apr 14, 2023, 20:47",1,2022-05-27 21:42:05,"May 27, 2022, 21:42",321,3
"2,169,098","5,774",177,"Oct 21, 2023, 20:49","Feb 15, 2025, 08:19",2,"2023-06-27 22:03:36,2023-09-18 22:06:30","Sep 18, 2023, 22:06",32,
"2,263,643","5,774",86,"Nov 16, 2023, 09:53","Feb 16, 2025, 00:23",4,"2019-07-17 15:34:26,2020-03-14 22:09:19,2020-10-05 21:04:34,2021-09-15 11:32:16","Sep 15, 2021, 11:32",791,
"3,105,263","5,774",615,"Oct 19, 2024, 20:57","Oct 19, 2024, 20:57",1,2024-09-15 08:18:26,"Sep 15, 2024, 08:18",34,
"3,105,448","5,774",600,"Oct 19, 2024, 21:48","Oct 19, 2024, 21:48",1,2024-09-15 08:18:26,"Sep 15, 2024, 08:18",34,
"3,107,908","5,774",653,"Oct 20, 2024, 21:58","Feb 15, 2025, 07:59",1,2024-09-15 08:18:26,"Sep 15, 2024, 08:18",35,
"3,432,058","5,774",237,"Feb 12, 2025, 11:48","Feb 12, 2025, 11:48",1,2025-02-10 16:44:04,"Feb 10, 2025, 16:44",1,
"3,444,398","5,774",302,"Feb 14, 2025, 22:21","Feb 14, 2025, 22:21",1,2025-02-10 16:44:04,"Feb 10, 2025, 16:44",4,
"3,445,798","5,774",317,"Feb 15, 2025, 07:08","Feb 15, 2025, 07:08",1,2025-02-10 16:44:04,"Feb 10, 2025, 16:44",4,
"3,620,186","5,774",852,"May 10, 2025, 19:41","May 10, 2025, 19:41",1,2025-04-29 13:26:59,"Apr 29, 2025, 13:26",11,
"3,621,845","5,774",862,"May 12, 2025, 08:46","May 12, 2025, 08:46",1,2025-05-10 09:31:18,"May 10, 2025, 09:31",1,
"3,622,067","5,774",867,"May 12, 2025, 12:23","May 12, 2025, 12:23",1,2025-05-10 09:31:18,"May 10, 2025, 09:31",2,
"3,650,228","5,774",753,"May 30, 2025, 22:44","May 30, 2025, 22:44",1,2025-05-29 07:14:27,"May 29, 2025, 07:14",1,
"3,824,717","5,774",902,"Oct 19, 2025, 20:13","Oct 19, 2025, 20:13",1,2025-10-19 18:37:32,"Oct 19, 2025, 18:37",0,
"3,824,945","5,774",899,"Oct 19, 2025, 21:47","Oct 19, 2025, 21:47",1,2025-10-19 18:37:32,"Oct 19, 2025, 18:37",0,
"82,254","11,836",144,"Feb 25, 2020, 08:50","Feb 25, 2020, 08:50",1,2019-09-28 16:45:45,"Sep 28, 2019, 16:45",149,
"95,923","11,836",86,"Apr 1, 2020, 14:59","Apr 13, 2025, 15:54",2,"2020-02-07 15:21:21,2020-03-16 17:04:12","Mar 16, 2020, 17:04",15,
"272,889","11,836",123,"Sep 1, 2020, 11:03","Sep 1, 2020, 11:03",5,"2019-08-12 09:31:23,2019-10-22 15:23:13,2020-02-10 16:20:23,2020-02-28 07:40:29,2020-07-20 22:39:12","Jul 20, 2020, 22:39",42,5
"285,609","11,836",177,"Sep 22, 2020, 02:21","Apr 5, 2025, 07:16",4,"2020-05-01 17:09:21,2020-05-31 22:02:34,2020-07-04 00:20:29,2020-08-26 18:24:42","Aug 26, 2020, 18:24",26,
"321,542","11,836",68,"Oct 25, 2020, 00:19","Oct 25, 2020, 00:19",2,"2020-02-28 07:45:54,2020-10-05 23:24:11","Oct 5, 2020, 23:24",19,
"321,977","11,836",169,"Oct 25, 2020, 13:44","Mar 23, 2023, 21:19",9,"2020-04-08 20:13:57,2020-05-08 21:07:53,2020-06-03 17:12:58,2020-06-19 21:11:33,2020-07-06 01:51:21,2020-08-26 18:37:57,2020-09-22 02:24:07,2020-10-09 21:09:23,2020-10-25 00:37:36","Oct 25, 2020, 00:37",0,
"329,171","11,836",184,"Oct 29, 2020, 14:54","Oct 29, 2020, 14:54",1,2020-10-05 23:25:24,"Oct 5, 2020, 23:25",23,4
"399,183","11,836",191,"Mar 11, 2021, 00:25","Mar 11, 2021, 00:25",3,"2020-06-09 09:08:15,2020-07-18 10:03:57,2020-12-25 15:03:44","Dec 25, 2020, 15:03",75,
"508,773","11,836",251,"May 31, 2021, 16:57","Jun 30, 2025, 22:56",3,"2021-03-11 22:44:53,2021-03-15 12:43:30,2021-04-14 22:46:28","Apr 14, 2021, 22:46",46,
"509,471","11,836",256,"May 31, 2021, 22:34","May 31, 2021, 22:34",1,2021-04-06 15:25:42,"Apr 6, 2021, 15:25",55,
"512,191","11,836",261,"Jun 2, 2021, 14:08","Jun 2, 2021, 14:08",1,2021-04-06 15:26:29,"Apr 6, 2021, 15:26",56,5
"691,852","11,836",120,"Sep 9, 2021, 17:18","Sep 9, 2021, 17:18",3,"2020-02-28 07:44:44,2021-08-07 00:57:03,2021-09-09 17:06:58","Sep 9, 2021, 17:06",0,
"712,332","11,836",80,"Oct 5, 2021, 11:20","Feb 27, 2023, 00:51",4,"2020-04-03 03:39:23,2020-12-25 14:50:48,2021-03-15 12:03:18,2021-10-04 12:26:05","Oct 4, 2021, 12:26",0,4
"895,873","11,836",159,"Apr 22, 2022, 20:25","Apr 22, 2022, 20:25",3,"2020-12-25 15:04:03,2021-05-21 00:15:23,2022-03-16 10:51:53","Mar 16, 2022, 10:51",37,4
"1,522,655","11,836",51,"Mar 7, 2023, 20:43","Mar 7, 2023, 20:43",2,"2020-04-03 03:40:07,2020-12-25 14:52:54","Dec 25, 2020, 14:52",802,4
"1,565,240","11,836",237,"Mar 22, 2023, 16:23","Mar 25, 2025, 08:54",2,"2021-02-17 09:03:25,2021-03-19 10:03:02","Mar 19, 2021, 10:03",733,
"1,565,330","11,836",302,"Mar 22, 2023, 16:56","Apr 2, 2025, 08:25",1,2021-02-21 23:23:06,"Feb 21, 2021, 23:23",758,
"1,565,400","11,836",317,"Mar 22, 2023, 17:29","Mar 23, 2025, 08:13",1,2023-02-16 13:43:32,"Feb 16, 2023, 13:43",34,
"1,594,305","11,836",145,"Apr 4, 2023, 04:55","Apr 4, 2023, 04:55",3,"2020-02-28 07:46:32,2020-06-15 17:34:54,2020-12-25 15:01:44","Dec 25, 2020, 15:01",829,
"1,599,790","11,836",14,"Apr 6, 2023, 20:04","Apr 6, 2023, 20:04",2,"2020-12-25 14:51:54,2021-10-04 12:26:20","Oct 4, 2021, 12:26",549,4
"1,702,400","11,836",445,"May 26, 2023, 14:09","May 26, 2023, 14:09",1,2023-02-20 12:38:51,"Feb 20, 2023, 12:38",95,4
"1,704,305","11,836",335,"May 27, 2023, 09:04","May 27, 2023, 09:04",1,2023-02-20 12:38:51,"Feb 20, 2023, 12:38",95,3
"1,720,085","11,836",352,"Jun 1, 2023, 11:26","Jun 1, 2023, 11:26",1,2023-02-20 12:38:51,"Feb 20, 2023, 12:38",100,4
"3,558,367","11,836",653,"Apr 4, 2025, 11:41","Apr 4, 2025, 11:41",1,2024-10-09 10:06:16,"Oct 9, 2024, 10:06",177,
"3,609,942","11,836",852,"May 2, 2025, 23:43","May 2, 2025, 23:43",1,2025-04-29 13:27:01,"Apr 29, 2025, 13:27",3,
"3,633,092","11,836",862,"May 19, 2025, 19:16","May 19, 2025, 19:16",1,2025-05-19 18:44:40,"May 19, 2025, 18:44",0,
"3,633,416","11,836",867,"May 19, 2025, 22:10","May 19, 2025, 22:10",1,2025-05-19 18:56:09,"May 19, 2025, 18:56",0,
"3,660,887","11,836",753,"Jun 8, 2025, 02:08","Jun 8, 2025, 02:08",1,2025-05-28 15:54:23,"May 28, 2025, 15:54",10,
"3,688,685","11,836",60,"Jul 4, 2025, 13:37","Jul 4, 2025, 13:37",1,2025-07-04 13:33:18,"Jul 4, 2025, 13:33",0,
"3,849,134","11,836",905,"Oct 28, 2025, 19:38","Oct 28, 2025, 19:38",1,2025-10-28 19:33:20,"Oct 28, 2025, 19:33",0,
"19,152","17,833",14,"Nov 7, 2018, 09:58","Nov 7, 2018, 09:58",1,2018-10-22 13:07:01,"Oct 22, 2018, 13:07",15,3.6
"22,136","17,833",55,"Jan 22, 2019, 14:19","Jan 22, 2019, 14:19",1,2018-12-07 17:26:30,"Dec 7, 2018, 17:26",45,3.4
"22,273","17,833",74,"Jan 29, 2019, 10:26","Jan 29, 2019, 10:26",1,2019-01-15 08:02:29,"Jan 15, 2019, 08:02",14,4
"23,564","17,833",83,"May 7, 2019, 14:56","May 7, 2019, 14:56",1,2019-03-14 16:11:48,"Mar 14, 2019, 16:11",53,4.5
"24,258","17,833",51,"May 24, 2019, 13:51","Sep 24, 2023, 20:19",1,2019-05-24 08:51:23,"May 24, 2019, 08:51",0,5
"26,748","17,833",104,"Jun 25, 2019, 09:12","Jun 25, 2019, 09:12",1,2019-05-10 09:18:11,"May 10, 2019, 09:18",45,3
"266,139","17,833",80,"Aug 21, 2020, 13:12","Sep 24, 2023, 12:39",1,2020-01-31 05:47:45,"Jan 31, 2020, 05:47",203,5
